artistName,Genre,showDate,venue name,venue city,venue state,attendance,venue capacity,product size,productType,product price,Item Name
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,3XL,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,3XL,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,3XL,t-shirt,,Rainbow Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,tank top,,Poster Print Tank Top
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Tennessee Youth Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Tennessee Youth Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Tennessee Youth Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Tennessee Youth Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Tennessee Youth Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Tennessee Youth Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Tennessee Youth Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Tennessee Youth Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Tennessee Youth Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,tank top,,Retro Ladies Tank Top
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,sweatshirt,,Floral Guitar Crewneck
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,long sleeve shirt,,Boots Longsleeve
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,bag,,Heart CMA Fest Clear Tote
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,bag,,Heart CMA Fest Clear Tote
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,bag,,Heart CMA Fest Clear Tote
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,koozie,,Guitar Loop Koozie
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,koozie,,Guitar Loop Koozie
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,koozie,,Guitar Loop Koozie
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,koozie,,Howdy Koozie
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,koozie,,Howdy Koozie
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,koozie,,Howdy Koozie
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,water bottle,,Smile Water Bottle 23'
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,water bottle,,Smile Water Bottle 23'
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,water bottle,,Smile Water Bottle 23'
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Logo Grey Hat Embroidered
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Logo Grey Hat Embroidered
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Logo Grey Hat Embroidered
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Logo Embroidered Blue Hat
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Logo Embroidered Blue Hat
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Logo Embroidered Blue Hat
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Retro Patch Red Hat
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Retro Patch Red Hat
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Retro Patch Red Hat
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Star 50 Embroidered Hat
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Star 50 Embroidered Hat
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,hat,,Star 50 Embroidered Hat
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,pin,,2023 CMA Enamel Pin Set
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,pin,,2023 CMA Enamel Pin Set
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,pin,,2023 CMA Enamel Pin Set
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Boutique Ladies Foil Print Guitar Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,ONE SIZE,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,3X,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,3X,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,3X,t-shirt,,Boutique Retro Guitar Camp Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,L,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XL,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,XXL,t-shirt,,Boutique Eagle Tee
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,sweatshirt,,Boutique Puff Print White Crewneck
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,sweatshirt,,Boutique Puff Print White Crewneck
Country Music Association,Country/Folk,11/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,S,sweatshirt,,Boutique Puff Print White Crewneck
Country Music Association,Country/Folk,6/8/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,sweatshirt,,Boutique Puff Print White Crewneck
Country Music Association,Country/Folk,11/7/2023,Bridgestone Arena,Nashville,TN,5087,20000,M,sweatshirt,,Boutique Puff Print White Crewneck
